device_id,timestamp,movement_activity,fall_detected,impact_force,inactivity_duration,location,alert_triggered,caregiver_notified
D6730,1/2/2025 17:01,Walking,0,None,0,Bathroom,0,0
D6731,1/19/2025 20:36,Sitting,0,None,0,Bathroom,0,0
D6732,1/18/2025 16:11,Sitting,0,None,0,Living Room,0,0
D6733,1/30/2025 8:37,Walking,0,None,0,Living Room,0,0
D6734,1/19/2025 23:22,Lying,0,None,0,Bathroom,0,0
D6735,1/9/2025 11:13,No Movement,1,High,208,Living Room,1,1
D6736,1/22/2025 11:51,Sitting,0,None,0,Kitchen,0,0
D6737,1/24/2025 9:18,No Movement,1,High,484,Living Room,1,1
D6738,1/18/2025 23:16,No Movement,0,None,0,Living Room,0,0
D6739,1/23/2025 4:01,Sitting,0,None,0,Bedroom,0,0
D6740,1/25/2025 18:53,No Movement,0,None,0,Living Room,0,0
D6741,1/13/2025 7:21,Lying,0,None,0,Bedroom,0,0
D6742,1/20/2025 17:09,Sitting,0,None,0,Bedroom,0,0
D6743,1/15/2025 7:54,Lying,0,None,0,Bedroom,0,0
D6744,1/11/2025 4:21,Lying,0,None,0,Living Room,0,0
D6745,1/25/2025 4:19,Sitting,0,None,0,Bathroom,0,0
D6746,1/21/2025 1:22,Lying,0,None,0,Living Room,0,0
D6747,1/21/2025 8:32,Lying,0,None,0,Kitchen,0,0
D6748,1/7/2025 5:34,No Movement,0,None,0,Kitchen,0,0
D6749,1/21/2025 9:21,Sitting,0,None,0,Bedroom,0,0
D6750,1/29/2025 14:04,Sitting,0,None,0,Bedroom,0,0
D6751,1/4/2025 13:46,Sitting,0,None,0,Living Room,0,0
D6752,1/16/2025 14:45,Walking,0,None,0,Living Room,0,0
D6753,1/26/2025 8:29,No Movement,1,Medium,212,Kitchen,1,1
D6754,1/8/2025 21:32,Sitting,0,None,0,Bathroom,0,0
D6755,1/14/2025 5:34,Walking,0,None,0,Kitchen,0,0
D6756,1/13/2025 7:31,Lying,0,None,0,Bathroom,0,0
D6757,1/21/2025 5:39,Sitting,0,None,0,Kitchen,0,0
D6758,1/5/2025 9:30,Lying,0,None,0,Bedroom,0,0
D6759,1/10/2025 21:22,Sitting,0,None,0,Bedroom,0,0
D6760,1/3/2025 21:48,No Movement,0,None,0,Bedroom,0,0
D6761,1/7/2025 18:54,No Movement,0,None,0,Bathroom,0,0
D6762,1/12/2025 3:19,No Movement,0,None,0,Bedroom,0,0
D6763,1/3/2025 8:26,No Movement,0,None,0,Living Room,0,0
D6764,1/25/2025 0:55,No Movement,0,None,0,Kitchen,0,0
D6765,1/13/2025 0:11,Sitting,0,None,0,Bedroom,0,0
D6766,1/21/2025 3:32,Lying,0,None,0,Living Room,0,0
D6767,1/2/2025 17:50,No Movement,0,None,0,Kitchen,0,0
D6768,1/20/2025 20:57,Sitting,0,None,0,Bathroom,0,0
D6769,1/5/2025 17:04,Sitting,0,None,0,Bathroom,0,0
D6770,1/14/2025 20:42,No Movement,1,High,566,Bathroom,1,1
D6771,1/20/2025 5:04,Walking,0,None,0,Living Room,0,0
D6772,1/8/2025 17:04,Lying,0,None,0,Bathroom,0,0
D6773,1/8/2025 15:36,Lying,0,None,0,Living Room,0,0
D6774,1/13/2025 8:17,Sitting,0,None,0,Kitchen,0,0
D6775,1/1/2025 12:53,Lying,0,None,0,Bathroom,0,0
D6776,1/29/2025 2:09,Sitting,0,None,0,Bedroom,0,0
D6777,1/9/2025 23:27,Walking,0,None,0,Kitchen,0,0
D6778,1/23/2025 14:58,Lying,0,None,0,Kitchen,0,0
D6779,1/12/2025 11:52,Walking,0,None,0,Living Room,0,0
D6780,1/9/2025 20:40,Walking,0,None,0,Bathroom,0,0
D6781,1/3/2025 18:22,Lying,0,None,0,Bathroom,0,0
D6782,1/15/2025 10:01,Sitting,0,None,0,Bedroom,0,0
D6783,1/25/2025 4:09,No Movement,0,None,0,Living Room,0,0
D6784,1/27/2025 16:46,Lying,0,None,0,Bathroom,0,0
D6785,1/21/2025 17:30,Sitting,0,None,0,Living Room,0,0
D6786,1/26/2025 1:34,Sitting,0,None,0,Living Room,0,0
D6787,1/1/2025 22:32,Walking,0,None,0,Kitchen,0,0
D6788,1/22/2025 23:44,Walking,0,None,0,Bedroom,0,0
D6789,1/15/2025 4:02,No Movement,0,None,0,Bathroom,0,0
D6790,1/26/2025 16:03,Lying,0,None,0,Bedroom,0,0
D6791,1/23/2025 1:43,Walking,0,None,0,Bathroom,0,0
D6792,1/7/2025 15:01,No Movement,0,None,0,Kitchen,0,0
D6793,1/11/2025 12:43,Lying,0,None,0,Kitchen,0,0
D6794,1/26/2025 17:15,Walking,0,None,0,Bathroom,0,0
D6795,1/4/2025 21:44,Sitting,0,None,0,Living Room,0,0
D6796,1/27/2025 13:10,Sitting,0,None,0,Bathroom,0,0
D6797,1/12/2025 21:40,Walking,0,None,0,Living Room,0,0
D6798,1/9/2025 17:30,Walking,0,None,0,Bathroom,0,0
D6799,1/24/2025 17:44,Walking,0,None,0,Living Room,0,0
D6800,1/24/2025 12:04,No Movement,0,None,0,Kitchen,0,0
D6801,1/29/2025 2:23,Lying,0,None,0,Bedroom,0,0
D6802,1/28/2025 4:42,No Movement,0,None,0,Bathroom,0,0
D6803,1/1/2025 15:13,Sitting,0,None,0,Bathroom,0,0
D6804,1/12/2025 5:47,Lying,0,None,0,Kitchen,0,0
D6805,1/23/2025 20:25,Sitting,0,None,0,Bathroom,0,0
D6806,1/3/2025 2:11,No Movement,1,High,245,Bedroom,1,1
D6807,1/6/2025 6:11,Sitting,0,None,0,Bathroom,0,0
D6808,1/1/2025 2:48,Sitting,0,None,0,Living Room,0,0
D6809,1/2/2025 6:54,Lying,0,None,0,Bedroom,0,0
D6810,1/19/2025 23:04,Walking,0,None,0,Living Room,0,0
D6811,1/12/2025 3:04,Sitting,0,None,0,Bathroom,0,0
D6812,1/28/2025 15:08,Sitting,0,None,0,Living Room,0,0
D6813,1/4/2025 10:44,Sitting,0,None,0,Living Room,0,0
D6814,1/16/2025 13:32,Lying,0,None,0,Bathroom,0,0
D6815,1/10/2025 11:06,Walking,0,None,0,Bathroom,0,0
D6816,1/7/2025 7:42,No Movement,0,None,0,Living Room,0,0
D6817,1/28/2025 7:27,No Movement,0,None,0,Bathroom,0,0
D6818,1/19/2025 21:00,No Movement,0,None,0,Bedroom,0,0
D6819,1/27/2025 23:59,Walking,0,None,0,Kitchen,0,0
D6820,1/15/2025 3:00,No Movement,0,None,0,Bathroom,0,0
D6821,1/30/2025 19:29,Lying,0,None,0,Kitchen,0,0
D6822,1/3/2025 5:53,Sitting,0,None,0,Bedroom,0,0
D6823,1/7/2025 8:37,No Movement,0,None,0,Bathroom,0,0
D6824,1/1/2025 21:02,No Movement,0,None,0,Bedroom,0,0
D6825,1/28/2025 19:50,Walking,0,None,0,Bedroom,0,0
D6826,1/30/2025 23:59,Lying,0,None,0,Living Room,0,0
D6827,1/29/2025 22:20,Lying,0,None,0,Kitchen,0,0
D6828,1/27/2025 21:17,No Movement,0,None,0,Bathroom,0,0
D6829,1/27/2025 14:28,Walking,0,None,0,Living Room,0,0
D6830,1/24/2025 12:50,No Movement,0,None,0,Bedroom,0,0
D6831,1/16/2025 21:52,Walking,0,None,0,Kitchen,0,0
D6832,1/26/2025 17:30,Walking,0,None,0,Bedroom,0,0
D6833,1/13/2025 6:16,Lying,0,None,0,Bathroom,0,0
D6834,1/7/2025 0:09,No Movement,0,None,0,Bathroom,0,0
D6835,1/18/2025 17:35,No Movement,0,None,0,Kitchen,0,0
D6836,1/18/2025 23:40,Walking,0,None,0,Living Room,0,0
D6837,1/23/2025 21:49,Walking,0,None,0,Bathroom,0,0
D6838,1/2/2025 5:15,Lying,0,None,0,Kitchen,0,0
D6839,1/5/2025 16:51,Lying,0,None,0,Bedroom,0,0
D6840,1/29/2025 14:52,Lying,0,None,0,Kitchen,0,0
D6841,1/4/2025 17:48,Lying,0,None,0,Bathroom,0,0
D6842,1/8/2025 7:44,Walking,0,None,0,Bathroom,0,0
D6843,1/30/2025 5:12,Walking,0,None,0,Bathroom,0,0
D6844,1/26/2025 19:40,Walking,0,None,0,Kitchen,0,0
D6845,1/23/2025 5:57,No Movement,0,None,0,Bedroom,0,0
D6846,1/1/2025 9:47,Walking,0,None,0,Living Room,0,0
D6847,1/4/2025 2:38,Lying,0,None,0,Kitchen,0,0
D6848,1/21/2025 17:42,No Movement,0,None,0,Bathroom,0,0
D6849,1/3/2025 3:30,Lying,0,None,0,Bathroom,0,0
D6850,1/1/2025 4:47,Lying,0,None,0,Bathroom,0,0
D6851,1/13/2025 13:54,Lying,0,None,0,Kitchen,0,0
D6852,1/23/2025 0:16,No Movement,0,None,0,Living Room,0,0
D6853,1/27/2025 8:01,Lying,0,None,0,Living Room,0,0
D6854,1/22/2025 20:18,Lying,0,None,0,Bedroom,0,0
D6855,1/26/2025 15:34,Walking,0,None,0,Bedroom,0,0
D6856,1/20/2025 5:25,Walking,0,None,0,Bedroom,0,0
D6857,1/7/2025 1:39,No Movement,0,None,0,Kitchen,0,0
D6858,1/27/2025 16:30,No Movement,0,None,0,Living Room,0,0
D6859,1/20/2025 8:21,No Movement,0,None,0,Bathroom,0,0
D6860,1/23/2025 5:54,Lying,0,None,0,Bathroom,0,0
D6861,1/1/2025 4:28,Sitting,0,None,0,Bathroom,0,0
D6862,1/13/2025 2:58,Walking,0,None,0,Bathroom,0,0
D6863,1/22/2025 13:48,Walking,0,None,0,Living Room,0,0
D6864,1/9/2025 17:20,Sitting,0,None,0,Bedroom,0,0
D6865,1/7/2025 1:05,Lying,0,None,0,Bathroom,0,0
D6866,1/8/2025 13:00,Walking,0,None,0,Bathroom,0,0
D6867,1/27/2025 10:14,No Movement,1,Low,452,Bathroom,0,0
D6868,1/17/2025 10:13,Lying,0,None,0,Living Room,0,0
D6869,1/28/2025 15:04,Walking,0,None,0,Bedroom,0,0
D6870,1/29/2025 18:12,Lying,0,None,0,Kitchen,0,0
D6871,1/19/2025 15:08,Sitting,0,None,0,Living Room,0,0
D6872,1/16/2025 15:57,No Movement,0,None,0,Living Room,0,0
D6873,1/18/2025 0:38,No Movement,0,None,0,Living Room,0,0
D6874,1/29/2025 20:55,No Movement,0,None,0,Bedroom,0,0
D6875,1/8/2025 21:50,Walking,0,None,0,Living Room,0,0
D6876,1/24/2025 0:33,Walking,0,None,0,Kitchen,0,0
D6877,1/7/2025 2:46,Lying,0,None,0,Bedroom,0,0
D6878,1/1/2025 9:16,Lying,0,None,0,Living Room,0,0
D6879,1/28/2025 11:20,Lying,0,None,0,Living Room,0,0
D6880,1/29/2025 19:37,No Movement,0,None,0,Kitchen,0,0
D6881,1/10/2025 0:53,Lying,0,None,0,Living Room,0,0
D6882,1/14/2025 6:27,Lying,0,None,0,Bedroom,0,0
D6883,1/2/2025 3:43,Lying,0,None,0,Kitchen,0,0
D6884,1/12/2025 1:21,Lying,0,None,0,Bedroom,0,0
D6885,1/23/2025 5:18,Walking,0,None,0,Bathroom,0,0
D6886,1/28/2025 18:59,Walking,0,None,0,Bedroom,0,0
D6887,1/12/2025 19:39,Walking,0,None,0,Kitchen,0,0
D6888,1/27/2025 20:02,Lying,0,None,0,Kitchen,0,0
D6889,1/13/2025 22:28,Lying,0,None,0,Bathroom,0,0
D6890,1/22/2025 18:47,Lying,0,None,0,Living Room,0,0
D6891,1/11/2025 5:34,Lying,0,None,0,Bedroom,0,0
D6892,1/24/2025 11:50,Walking,0,None,0,Living Room,0,0
D6893,1/1/2025 21:16,Sitting,0,None,0,Bathroom,0,0
D6894,1/8/2025 14:33,No Movement,0,None,0,Bathroom,0,0
D6895,1/7/2025 22:57,No Movement,0,None,0,Kitchen,0,0
D6896,1/23/2025 7:31,Walking,0,None,0,Bedroom,0,0
D6897,1/3/2025 12:01,No Movement,0,None,0,Bathroom,0,0
D6898,1/27/2025 9:12,Walking,0,None,0,Bedroom,0,0
D6899,1/14/2025 5:11,No Movement,0,None,0,Kitchen,0,0
D6900,1/8/2025 19:11,Lying,0,None,0,Bathroom,0,0
D6901,1/3/2025 18:34,No Movement,0,None,0,Bathroom,0,0
D6902,1/6/2025 16:41,Walking,0,None,0,Kitchen,0,0
D6903,1/2/2025 3:56,Lying,0,None,0,Bathroom,0,0
D6904,1/9/2025 11:38,Walking,0,None,0,Bathroom,0,0
D6905,1/20/2025 6:10,Lying,0,None,0,Bathroom,0,0
D6906,1/2/2025 22:48,No Movement,0,None,0,Living Room,0,0
D6907,1/3/2025 19:05,Lying,0,None,0,Bathroom,0,0
D6908,1/26/2025 22:16,No Movement,0,None,0,Bathroom,0,0
D6909,1/27/2025 21:32,Walking,0,None,0,Kitchen,0,0
D6910,1/29/2025 11:23,Lying,0,None,0,Bathroom,0,0
D6911,1/9/2025 9:25,Lying,0,None,0,Bathroom,0,0
D6912,1/27/2025 18:52,Lying,0,None,0,Bedroom,0,0
D6913,1/2/2025 0:21,Walking,0,None,0,Living Room,0,0
D6914,1/30/2025 9:05,Lying,0,None,0,Kitchen,0,0
D6915,1/23/2025 21:28,Walking,0,None,0,Bedroom,0,0
D6916,1/19/2025 3:47,Lying,0,None,0,Living Room,0,0
D6917,1/28/2025 4:31,Sitting,0,None,0,Living Room,0,0
D6918,1/22/2025 0:25,Lying,0,None,0,Bathroom,0,0
D6919,1/2/2025 2:24,Walking,0,None,0,Living Room,0,0
D6920,1/21/2025 1:54,No Movement,1,Medium,511,Kitchen,1,1
D6921,1/16/2025 11:46,Walking,0,None,0,Bedroom,0,0
D6922,1/11/2025 4:45,Lying,0,None,0,Bedroom,0,0
D6923,1/10/2025 8:33,Walking,0,None,0,Bedroom,0,0
D6924,1/17/2025 21:38,Lying,0,None,0,Kitchen,0,0
D6925,1/23/2025 17:25,Lying,0,None,0,Bedroom,0,0
D6926,1/13/2025 20:17,No Movement,0,None,0,Bathroom,0,0
D6927,1/12/2025 22:54,Lying,0,None,0,Bathroom,0,0
D6928,1/22/2025 22:21,Sitting,0,None,0,Living Room,0,0
D6929,1/10/2025 16:43,No Movement,1,High,235,Bedroom,1,1
D6930,1/24/2025 14:52,No Movement,0,None,0,Bathroom,0,0
D6931,1/20/2025 11:42,Lying,0,None,0,Kitchen,0,0
D6932,1/30/2025 12:22,Walking,0,None,0,Living Room,0,0
D6933,1/17/2025 19:54,Lying,0,None,0,Living Room,0,0
D6934,1/6/2025 22:57,Sitting,0,None,0,Bathroom,0,0
D6935,1/18/2025 14:50,Walking,0,None,0,Bathroom,0,0
D6936,1/27/2025 5:34,Walking,0,None,0,Bathroom,0,0
D6937,1/4/2025 10:32,Walking,0,None,0,Living Room,0,0
D6938,1/5/2025 22:04,Sitting,0,None,0,Living Room,0,0
D6939,1/24/2025 23:28,No Movement,0,None,0,Bathroom,0,0
D6940,1/2/2025 6:20,Sitting,0,None,0,Kitchen,0,0
D6941,1/10/2025 7:20,Lying,0,None,0,Bedroom,0,0
D6942,1/26/2025 2:24,No Movement,0,None,0,Kitchen,0,0
D6943,1/16/2025 17:32,Lying,0,None,0,Bathroom,0,0
D6944,1/9/2025 4:14,Walking,0,None,0,Bedroom,0,0
D6945,1/18/2025 10:15,Walking,0,None,0,Bathroom,0,0
D6946,1/26/2025 8:44,Lying,0,None,0,Living Room,0,0
D6947,1/13/2025 12:53,Sitting,0,None,0,Bedroom,0,0
D6948,1/6/2025 1:29,Sitting,0,None,0,Bathroom,0,0
D6949,1/4/2025 3:43,Sitting,0,None,0,Kitchen,0,0
D6950,1/7/2025 20:25,Sitting,0,None,0,Kitchen,0,0
D6951,1/26/2025 12:47,Sitting,0,None,0,Bathroom,0,0
D6952,1/20/2025 23:06,No Movement,1,High,519,Kitchen,1,1
D6953,1/24/2025 1:57,Sitting,0,None,0,Kitchen,0,0
D6954,1/19/2025 3:11,Sitting,0,None,0,Kitchen,0,0
D6955,1/21/2025 21:46,Lying,0,None,0,Kitchen,0,0
D6956,1/30/2025 6:40,No Movement,1,Low,346,Living Room,0,0
D6957,1/17/2025 8:25,Walking,0,None,0,Bedroom,0,0
D6958,1/15/2025 5:06,Walking,0,None,0,Living Room,0,0
D6959,1/2/2025 16:26,Lying,0,None,0,Living Room,0,0
D6960,1/2/2025 4:23,No Movement,0,None,0,Bedroom,0,0
D6961,1/30/2025 21:25,Lying,0,None,0,Bathroom,0,0
D6962,1/6/2025 2:57,Sitting,0,None,0,Bedroom,0,0
D6963,1/6/2025 13:33,Walking,0,None,0,Bedroom,0,0
D6964,1/20/2025 14:45,No Movement,0,None,0,Bathroom,0,0
D6965,1/19/2025 19:26,Walking,0,None,0,Bedroom,0,0
D6966,1/29/2025 10:21,Walking,0,None,0,Bedroom,0,0
D6967,1/18/2025 22:47,Walking,0,None,0,Bathroom,0,0
D6968,1/24/2025 20:26,Lying,0,None,0,Bathroom,0,0
D6969,1/19/2025 15:16,Walking,0,None,0,Bathroom,0,0
D6970,1/3/2025 10:29,Sitting,0,None,0,Bathroom,0,0
D6971,1/22/2025 12:17,Lying,0,None,0,Kitchen,0,0
D6972,1/16/2025 11:14,No Movement,0,None,0,Bathroom,0,0
D6973,1/6/2025 16:15,Lying,0,None,0,Bathroom,0,0
D6974,1/6/2025 5:36,Sitting,0,None,0,Bathroom,0,0
D6975,1/13/2025 11:42,No Movement,0,None,0,Living Room,0,0
D6976,1/15/2025 5:54,Walking,0,None,0,Bedroom,0,0
D6977,1/11/2025 20:17,No Movement,0,None,0,Bathroom,0,0
D6978,1/18/2025 0:04,Walking,0,None,0,Bedroom,0,0
D6979,1/4/2025 15:13,Walking,0,None,0,Living Room,0,0
D6980,1/21/2025 5:45,Sitting,0,None,0,Bedroom,0,0
D6981,1/13/2025 23:27,Walking,0,None,0,Bathroom,0,0
D6982,1/15/2025 9:59,Lying,0,None,0,Bedroom,0,0
D6983,1/14/2025 13:16,Lying,0,None,0,Living Room,0,0
D6984,1/6/2025 21:13,Sitting,0,None,0,Living Room,0,0
D6985,1/30/2025 16:35,No Movement,0,None,0,Bathroom,0,0
D6986,1/20/2025 22:55,Lying,0,None,0,Bathroom,0,0
D6987,1/22/2025 4:10,Walking,0,None,0,Bedroom,0,0
D6988,1/26/2025 16:44,Lying,0,None,0,Bathroom,0,0
D6989,1/21/2025 17:15,Lying,0,None,0,Bathroom,0,0
D6990,1/22/2025 1:57,Sitting,0,None,0,Bathroom,0,0
D6991,1/19/2025 12:45,Lying,0,None,0,Living Room,0,0
D6992,1/23/2025 19:04,No Movement,0,None,0,Bedroom,0,0
D6993,1/4/2025 8:19,Lying,0,None,0,Bathroom,0,0
D6994,1/12/2025 20:32,Sitting,0,None,0,Kitchen,0,0
D6995,1/2/2025 23:50,No Movement,0,None,0,Bathroom,0,0
D6996,1/4/2025 4:52,Sitting,0,None,0,Bathroom,0,0
D6997,1/6/2025 8:54,Lying,0,None,0,Bathroom,0,0
D6998,1/24/2025 0:58,Walking,0,None,0,Kitchen,0,0
D6999,1/19/2025 14:08,Sitting,0,None,0,Kitchen,0,0
D7000,1/6/2025 7:12,Walking,0,None,0,Bedroom,0,0
D7001,1/6/2025 7:41,Walking,0,None,0,Bedroom,0,0
D7002,1/1/2025 5:18,Walking,0,None,0,Living Room,0,0
D7003,1/30/2025 9:19,No Movement,0,None,0,Bedroom,0,0
D7004,1/9/2025 18:56,No Movement,0,None,0,Kitchen,0,0
D7005,1/19/2025 17:06,Lying,0,None,0,Bathroom,0,0
D7006,1/6/2025 4:58,Walking,0,None,0,Kitchen,0,0
D7007,1/7/2025 6:52,Walking,0,None,0,Kitchen,0,0
D7008,1/2/2025 8:14,No Movement,0,None,0,Bathroom,0,0
D7009,1/4/2025 23:36,Sitting,0,None,0,Bathroom,0,0
D7010,1/7/2025 10:01,No Movement,0,None,0,Bedroom,0,0
D7011,1/3/2025 19:37,Walking,0,None,0,Bathroom,0,0
D7012,1/5/2025 18:29,Lying,0,None,0,Kitchen,0,0
D7013,1/27/2025 17:47,Sitting,0,None,0,Bathroom,0,0
D7014,1/11/2025 9:08,Lying,0,None,0,Bathroom,0,0
D7015,1/23/2025 10:59,Lying,0,None,0,Bathroom,0,0
D7016,1/24/2025 18:48,Lying,0,None,0,Bathroom,0,0
D7017,1/8/2025 16:50,Lying,0,None,0,Bedroom,0,0
D7018,1/22/2025 15:45,No Movement,0,None,0,Bathroom,0,0
D7019,1/3/2025 13:44,Lying,0,None,0,Kitchen,0,0
D7020,1/10/2025 19:57,Sitting,0,None,0,Living Room,0,0
D7021,1/15/2025 12:57,Lying,0,None,0,Bedroom,0,0
D7022,1/8/2025 2:14,Sitting,0,None,0,Living Room,0,0
D7023,1/7/2025 5:23,Lying,0,None,0,Living Room,0,0
D7024,1/17/2025 11:35,Walking,0,None,0,Bedroom,0,0
D7025,1/14/2025 1:51,Walking,0,None,0,Bedroom,0,0
D7026,1/18/2025 16:21,Walking,0,None,0,Kitchen,0,0
D7027,1/27/2025 16:28,No Movement,0,None,0,Living Room,0,0
D7028,1/23/2025 17:24,No Movement,0,None,0,Living Room,0,0
D7029,1/19/2025 18:56,Sitting,0,None,0,Living Room,0,0
D7030,1/12/2025 18:40,Lying,0,None,0,Kitchen,0,0
D7031,1/10/2025 18:52,Walking,0,None,0,Living Room,0,0
D7032,1/11/2025 4:15,Walking,0,None,0,Bathroom,0,0
D7033,1/6/2025 21:32,Sitting,0,None,0,Bedroom,0,0
D7034,1/24/2025 20:42,No Movement,0,None,0,Kitchen,0,0
D7035,1/28/2025 1:56,Lying,0,None,0,Bathroom,0,0
D7036,1/29/2025 1:19,Walking,0,None,0,Bathroom,0,0
D7037,1/15/2025 4:59,Walking,0,None,0,Living Room,0,0
D7038,1/13/2025 17:47,No Movement,0,None,0,Kitchen,0,0
D7039,1/22/2025 9:23,Walking,0,None,0,Bedroom,0,0
D7040,1/13/2025 9:14,Sitting,0,None,0,Kitchen,0,0
D7041,1/13/2025 22:09,Walking,0,None,0,Kitchen,0,0
D7042,1/8/2025 6:49,Lying,0,None,0,Living Room,0,0
D7043,1/19/2025 2:55,Sitting,0,None,0,Living Room,0,0
D7044,1/16/2025 18:12,Walking,0,None,0,Bathroom,0,0
D7045,1/7/2025 7:32,Sitting,0,None,0,Bedroom,0,0
D7046,1/29/2025 1:02,Lying,0,None,0,Kitchen,0,0
D7047,1/14/2025 2:56,Sitting,0,None,0,Bedroom,0,0
D7048,1/11/2025 6:03,Lying,0,None,0,Bathroom,0,0
D7049,1/15/2025 17:02,No Movement,0,None,0,Bathroom,0,0
D7050,1/23/2025 12:00,Lying,0,None,0,Living Room,0,0
D7051,1/16/2025 17:03,Walking,0,None,0,Bedroom,0,0
D7052,1/1/2025 1:25,Lying,0,None,0,Bedroom,0,0
D7053,1/5/2025 16:09,Walking,0,None,0,Bathroom,0,0
D7054,1/1/2025 8:12,Sitting,0,None,0,Bathroom,0,0
D7055,1/4/2025 2:45,Walking,0,None,0,Bathroom,0,0
D7056,1/23/2025 16:41,Lying,0,None,0,Bathroom,0,0
D7057,1/23/2025 2:25,Walking,0,None,0,Bedroom,0,0
D7058,1/12/2025 20:24,Lying,0,None,0,Bedroom,0,0
D7059,1/5/2025 13:53,Walking,0,None,0,Bedroom,0,0
D7060,1/1/2025 19:40,Walking,0,None,0,Kitchen,0,0
D7061,1/2/2025 12:50,No Movement,1,Medium,228,Bedroom,1,1
D7062,1/18/2025 22:34,Sitting,0,None,0,Bedroom,0,0
D7063,1/2/2025 19:53,Sitting,0,None,0,Living Room,0,0
D7064,1/18/2025 3:18,Lying,0,None,0,Bathroom,0,0
D7065,1/21/2025 8:47,No Movement,0,None,0,Bedroom,0,0
D7066,1/18/2025 13:20,Sitting,0,None,0,Kitchen,0,0
D7067,1/6/2025 11:00,Walking,0,None,0,Bedroom,0,0
D7068,1/9/2025 17:25,Sitting,0,None,0,Bathroom,0,0
D7069,1/5/2025 15:03,Sitting,0,None,0,Kitchen,0,0
D7070,1/30/2025 4:05,Walking,0,None,0,Kitchen,0,0
D7071,1/17/2025 9:57,Lying,0,None,0,Kitchen,0,0
D7072,1/21/2025 18:19,No Movement,1,Medium,514,Kitchen,1,1
D7073,1/14/2025 20:14,Sitting,0,None,0,Bedroom,0,0
D7074,1/8/2025 11:04,No Movement,0,None,0,Bathroom,0,0
D7075,1/1/2025 15:54,Walking,0,None,0,Kitchen,0,0
D7076,1/16/2025 21:44,No Movement,1,Low,151,Living Room,0,0
D7077,1/19/2025 19:16,No Movement,0,None,0,Bathroom,0,0
D7078,1/3/2025 0:02,No Movement,0,None,0,Bathroom,0,0
D7079,1/13/2025 16:09,Lying,0,None,0,Living Room,0,0
D7080,1/21/2025 12:48,Walking,0,None,0,Bedroom,0,0
D7081,1/9/2025 14:29,No Movement,0,None,0,Kitchen,0,0
D7082,1/15/2025 11:53,No Movement,1,High,325,Kitchen,1,1
D7083,1/14/2025 4:01,Lying,0,None,0,Kitchen,0,0
D7084,1/13/2025 8:25,No Movement,0,None,0,Bedroom,0,0
D7085,1/14/2025 15:02,Sitting,0,None,0,Bathroom,0,0
D7086,1/26/2025 23:19,Sitting,0,None,0,Kitchen,0,0
D7087,1/2/2025 0:40,Walking,0,None,0,Bedroom,0,0
D7088,1/12/2025 17:03,No Movement,1,High,180,Living Room,1,1
D7089,1/21/2025 9:42,Walking,0,None,0,Bathroom,0,0
D7090,1/16/2025 11:05,Lying,0,None,0,Bedroom,0,0
D7091,1/29/2025 16:46,No Movement,1,Low,70,Living Room,0,0
D7092,1/16/2025 1:55,Sitting,0,None,0,Living Room,0,0
D7093,1/29/2025 23:32,No Movement,0,None,0,Bedroom,0,0
D7094,1/29/2025 13:21,Lying,0,None,0,Living Room,0,0
D7095,1/12/2025 3:32,Walking,0,None,0,Living Room,0,0
D7096,1/3/2025 18:37,No Movement,1,Medium,322,Bedroom,1,1
D7097,1/14/2025 6:28,Walking,0,None,0,Bedroom,0,0
D7098,1/30/2025 3:05,Sitting,0,None,0,Bathroom,0,0
D7099,1/20/2025 18:39,Sitting,0,None,0,Bedroom,0,0
D7100,1/23/2025 17:52,Sitting,0,None,0,Bathroom,0,0
D7101,1/1/2025 14:15,Sitting,0,None,0,Bathroom,0,0
D7102,1/28/2025 2:35,Walking,0,None,0,Bedroom,0,0
D7103,1/8/2025 8:38,No Movement,1,High,205,Bathroom,1,1
D7104,1/28/2025 9:13,Lying,0,None,0,Bedroom,0,0
D7105,1/19/2025 4:50,Lying,0,None,0,Bathroom,0,0
D7106,1/24/2025 23:30,Walking,0,None,0,Kitchen,0,0
D7107,1/22/2025 5:17,Walking,0,None,0,Bedroom,0,0
D7108,1/24/2025 17:33,No Movement,0,None,0,Bathroom,0,0
D7109,1/11/2025 21:11,Walking,0,None,0,Bedroom,0,0
D7110,1/12/2025 10:31,Lying,0,None,0,Kitchen,0,0
D7111,1/6/2025 14:32,Lying,0,None,0,Bedroom,0,0
D7112,1/28/2025 4:20,Sitting,0,None,0,Bedroom,0,0
D7113,1/21/2025 9:44,Sitting,0,None,0,Kitchen,0,0
D7114,1/16/2025 17:23,No Movement,0,None,0,Bedroom,0,0
D7115,1/8/2025 21:46,No Movement,0,None,0,Living Room,0,0
D7116,1/20/2025 20:26,Lying,0,None,0,Bedroom,0,0
D7117,1/24/2025 9:59,Walking,0,None,0,Kitchen,0,0
D7118,1/4/2025 13:02,Walking,0,None,0,Bathroom,0,0
D7119,1/30/2025 16:34,No Movement,0,None,0,Bedroom,0,0
D7120,1/17/2025 6:24,Sitting,0,None,0,Bathroom,0,0
D7121,1/2/2025 1:05,Sitting,0,None,0,Kitchen,0,0
D7122,1/18/2025 5:26,Lying,0,None,0,Living Room,0,0
D7123,1/9/2025 7:34,Walking,0,None,0,Living Room,0,0
D7124,1/27/2025 6:24,Walking,0,None,0,Kitchen,0,0
